pet_id,customer_id,wet_food_order_number,pet_has_active_subscription,pet_food_tier,pet_allergen_list,pet_fav_flavour_list,pet_health_issue_list,neutered,gender,pet_breed_size,signup_promo,ate_wet_food_pre_tails,dry_food_brand_pre_tails,pet_life_stage_at_order,total_order_kcal,total_web_sessions,total_web_sessions_since_last_order,total_minutes_on_website
3.51794e+16,1.18892e+19,1,1,1,1,0,0,0,1,1,1,1,1,1,47024.355,17,6,148
3.57921e+16,1.1178e+19,0,1,1,1,0,0,1,1,1,1,1,1,1,296932.238,176,20,3195
3.78738e+16,1.33257e+19,0,1,1,1,0,0,1,1,1,1,0,1,1,593921.359,190,27,884
3.95308e+16,1.18762e+19,1,0,1,0,1,1,1,2,2,0,1,1,1,40511.909,5,1,300
3.95451e+16,1.08909e+19,0,1,1,0,1,1,1,2,2,0,0,1,1,37194.384,9,5,78
4.45941e+16,1.26024e+19,0,1,1,0,1,1,0,2,2,0,0,1,1,97844.753,12,9,1344
4.47557e+16,4.99614e+18,1,0,0,0,0,1,1,2,3,1,1,1,1,25121.698,23,15,2364
4.51279e+16,1.75394e+19,0,1,0,0,0,1,1,2,3,1,1,1,1,15883.964,2,1,45
4.60187e+16,1.07472e+19,0,1,1,1,1,1,0,1,2,0,0,1,2,76268.4805,11,2,74
4.95945e+16,1.67405e+19,0,0,1,1,1,1,0,2,2,0,0,1,1,48979.973,5,1,79
4.97117e+16,1.19564e+19,1,0,1,1,1,1,1,2,2,0,1,1,1,95158.29,60,18,3774
4.97613e+16,3.59273e+18,0,1,1,1,1,1,0,2,2,0,0,1,1,30194.703,36,16,3485
5.15163e+16,6.87588e+18,0,0,0,0,0,1,1,1,3,1,0,1,2,30895.184,1,0,8
5.20339e+16,4.63719e+18,1,1,0,0,0,1,1,1,3,1,1,1,2,23617.245,32,21,2482
5.48603e+16,4.86664e+18,1,1,0,0,0,1,0,1,3,1,0,1,2,24363.252,7,5,59
5.56483e+16,1.51724e+19,0,1,0,0,0,1,0,1,3,1,1,1,2,13963.816,10,5,204
5.68526e+16,1.07809e+19,0,0,0,0,0,1,0,1,3,1,0,1,2,91014.963,14,4,49
5.75825e+16,8.60786e+18,0,1,0,0,0,1,1,1,3,1,0,1,2,77423.807,120,29,13319
5.78273e+16,6.89858e+18,0,1,0,0,0,1,1,1,3,1,1,1,2,70247.902,9,4,462
5.87057e+16,4.67366e+18,1,1,1,0,0,1,0,2,2,1,1,1,1,120374.877,32,12,1856
6.00421e+16,2.58537e+18,0,1,1,0,0,1,0,2,2,1,1,1,1,239003.085,11,2,85
6.17159e+16,1.52993e+18,1,1,1,0,0,1,0,2,2,1,1,1,1,6015.216,1,0,19
6.1818e+16,3.76343e+18,0,1,1,0,0,1,0,2,2,1,1,1,1,18519.805,7,4,29
6.68004e+16,4.544e+18,0,1,1,0,0,1,1,2,2,1,1,1,1,58040.875,61,15,4297
6.71018e+16,6.88615e+18,1,1,1,0,0,1,1,2,2,1,1,1,1,223260.1,68,14,4098
6.77828e+16,5.48682e+18,0,0,1,0,0,1,0,2,2,1,0,1,1,9313.161,3,1,18
6.88898e+16,1.41635e+19,0,0,1,0,0,0,1,2,3,0,0,1,1,44117.852,9,2,39
6.91224e+16,6.55779e+18,0,1,1,0,0,0,0,2,3,0,0,1,1,853957.317,107,12,672
6.92371e+16,2.47683e+17,0,0,1,0,0,0,1,2,3,0,0,1,1,19153.717,3,1,28
7.23037e+16,6.53904e+18,1,0,1,0,0,0,0,2,3,1,1,1,1,15162.596,7,5,363
7.36391e+16,7.69918e+18,0,1,1,0,0,0,0,2,3,1,1,1,1,39397.3065,30,7,5335
7.49695e+16,1.59455e+18,0,1,1,0,0,0,0,2,3,1,0,1,1,23721.884,13,4,80
7.61844e+16,1.31149e+19,0,1,1,0,0,0,0,2,3,1,1,1,1,32111.685,5,3,39
7.67307e+16,5.86171e+18,0,0,1,1,1,1,0,2,1,1,0,0,1,9034.18,1,0,19
7.96105e+16,1.28696e+19,0,0,1,1,1,1,1,2,1,1,0,0,1,10841.505,1,0,16
8.01161e+16,1.49967e+19,1,1,1,1,1,1,0,2,1,1,1,0,1,643885.499,153,27,1715
8.1857e+16,4.39284e+18,0,1,1,1,0,1,0,1,3,1,0,1,1,264568.065,20,4,107
8.43452e+16,1.80742e+19,0,1,1,1,0,1,0,1,3,1,0,1,1,39880.261,4,2,66
8.48448e+16,1.1474e+19,1,0,1,1,0,1,1,1,3,1,1,1,1,180091.48,199,50,12881
8.73687e+16,1.02791e+19,0,1,1,1,0,1,1,1,3,1,0,1,1,84662.96,7,2,70
8.78893e+16,8.62905e+17,0,1,1,1,0,1,1,1,3,1,0,1,1,9388.69,1,0,19
8.81199e+16,1.04839e+19,0,0,1,1,0,1,0,1,3,1,0,1,1,13936.975,2,0,24
8.83369e+16,8.69332e+17,0,1,1,1,0,1,0,1,3,1,0,1,1,25250.676,4,2,13
8.85538e+16,1.18959e+19,0,1,1,0,0,1,1,1,1,1,0,0,1,48897.82,6,2,60
8.90791e+16,1.38563e+19,0,0,1,0,0,1,0,1,1,1,0,0,1,219999.513,68,15,2692
8.93751e+16,6.47326e+18,1,1,1,0,0,1,1,1,1,1,0,0,1,112542.318,23,7,176
9.46811e+16,8.55733e+18,0,1,1,0,0,1,1,1,1,1,0,0,1,223485.046,51,15,242
9.5156e+16,1.95892e+18,1,0,1,0,0,1,0,1,1,1,0,0,1,56766.683,15,3,114
9.77366e+16,4.78052e+18,0,0,1,0,0,1,0,1,1,1,0,0,1,44483.305,2,1,27
9.86733e+16,5.8146e+17,0,0,1,1,1,1,0,1,3,1,0,1,1,43098.903,43,9,4879
1.03635e+17,1.36116e+19,0,1,1,1,1,1,0,1,3,1,0,1,1,65521.152,2,0,42
1.05351e+17,1.39598e+19,0,1,1,1,1,1,0,1,3,1,0,1,1,234472.8455,49,10,2590
1.05886e+17,8.8866e+18,0,1,0,1,1,1,1,1,1,1,1,1,1,157474.147,35,13,2582
1.0647e+17,1.32066e+19,0,1,0,1,1,1,1,1,1,1,0,1,1,35471.883,1,0,373
1.07206e+17,1.96406e+18,0,1,1,0,1,0,0,1,1,1,0,0,1,22671.858,35,16,2081
1.08563e+17,2.58336e+18,0,1,1,0,1,0,0,1,1,1,0,0,1,76038.923,2,0,22
1.11269e+17,2.60068e+17,0,1,1,0,1,0,0,1,1,1,0,0,1,32365.894,11,4,594
1.14415e+17,7.23412e+18,0,1,1,0,1,0,0,1,1,1,0,0,1,78041.3995,21,9,112
1.15955e+17,3.37856e+18,1,1,1,0,1,0,0,1,1,1,1,0,1,41544.097,3,1,35
1.16098e+17,3.14738e+18,0,0,1,0,0,0,1,1,1,1,0,1,1,36449.363,4,2,272
1.1627e+17,9.9213e+18,1,0,1,0,0,0,0,1,1,1,1,1,1,37994.53,61,19,3158
1.1767e+17,4.11425e+18,0,0,1,0,0,0,0,1,1,1,0,1,1,43689.4595,1,0,21
1.1801e+17,1.62161e+19,0,0,1,0,0,0,0,1,1,1,0,1,1,305736.0265,20,8,33
1.18673e+17,1.50787e+19,0,1,1,0,0,0,0,1,1,1,0,1,1,16544.949,1,0,13
1.2064e+17,2.95398e+18,0,1,1,0,0,0,0,1,1,1,1,1,1,8719.727,2,0,20
1.23062e+17,1.00863e+19,0,0,1,0,0,0,0,1,1,1,0,1,1,154655.989,7,2,90
1.24717e+17,5.87826e+18,0,0,1,0,0,0,0,1,1,1,0,1,1,22680.5965,7,4,308
1.273e+17,9.50642e+18,0,0,1,0,0,0,1,1,1,1,1,1,1,7418.37,6,3,29
1.27474e+17,5.1475e+17,1,1,1,0,0,0,1,1,1,1,1,1,1,145989.155,73,20,5018
1.29373e+17,1.38907e+18,0,0,1,0,0,0,0,1,1,1,1,1,1,3099.815,1,0,14
1.30501e+17,1.13141e+19,1,1,1,0,0,0,0,1,1,1,1,1,1,22397.5595,1,0,15
1.30992e+17,6.10277e+18,0,1,0,1,0,1,0,2,1,1,0,1,2,21574.758,1,0,9
1.33869e+17,3.65494e+18,0,1,0,1,0,1,0,2,1,1,0,1,2,45637.53,7,5,3
1.33994e+17,1.49966e+19,0,1,0,1,0,1,0,2,1,1,1,1,2,68801.147,4,2,72
1.34718e+17,1.32579e+18,0,1,0,1,0,1,1,2,1,1,1,1,2,30386.925,7,5,252
1.34736e+17,1.63577e+19,0,0,0,1,0,1,0,2,1,1,0,1,2,23284.45,3,3,4
1.39174e+17,1.35241e+19,1,1,0,1,0,1,0,2,1,1,1,1,2,50707.192,17,8,98
1.39356e+17,1.09525e+19,1,0,0,1,0,1,1,2,1,1,0,1,2,134563.5595,19,7,99
1.39953e+17,4.22172e+18,0,0,1,0,1,0,0,1,2,1,1,1,1,31133.856,2,0,12
1.40512e+17,6.01013e+18,1,1,1,0,1,0,1,1,2,1,1,1,1,114953.94,80,14,804
1.43211e+17,1.82944e+19,0,1,1,0,1,0,0,1,2,1,0,1,1,10417.785,1,0,9
1.43823e+17,1.6062e+18,0,1,1,0,1,0,0,1,2,1,0,1,1,87066.294,262,42,44870
1.44509e+17,1.2212e+19,1,1,1,0,1,0,0,1,2,1,1,1,1,73366.917,2,0,24
1.47127e+17,4.93757e+18,0,1,1,0,1,0,1,1,2,1,0,1,1,93059.248,20,12,576
1.47774e+17,5.63989e+18,0,1,1,0,1,0,0,1,2,1,0,1,1,46763.865,103,28,1348
1.50794e+17,5.19854e+18,1,1,1,0,1,0,0,1,2,1,1,1,1,250444.7105,188,45,3837
1.51196e+17,3.50565e+18,0,1,1,0,1,0,1,1,2,1,0,1,1,44292.407,35,16,11246
1.52425e+17,1.22693e+19,0,0,1,0,1,0,1,1,2,1,0,1,1,158666.945,14,6,620
1.52974e+17,4.24339e+18,0,1,1,0,1,0,0,1,2,1,0,1,1,111327.827,4,2,1187
1.53323e+17,1.75747e+19,0,1,1,0,1,0,1,1,2,1,0,1,1,12334.843,0,0,0
1.53443e+17,6.07407e+18,0,1,1,0,1,0,1,1,2,1,0,1,1,129625.245,8,3,109
1.54879e+17,1.28224e+18,1,0,1,0,1,0,0,1,2,1,0,1,1,80722.38,15,4,69
1.5515e+17,3.69957e+18,0,1,1,0,1,0,1,1,2,1,0,1,1,57248.1475,5,2,66
1.57053e+17,9.10832e+18,0,1,1,0,0,0,1,1,1,1,1,1,1,126228.8,475,51,51632
1.60035e+17,1.35305e+19,0,1,1,0,0,0,1,1,1,1,0,1,1,329271.863,38,9,2370
1.64238e+17,1.21917e+19,1,0,1,0,0,0,0,1,1,1,1,1,1,27653.111,23,11,2478
1.64847e+17,1.26148e+19,0,1,1,0,0,0,0,1,3,1,0,1,1,54602.961,12,5,60
1.64887e+17,8.73126e+18,0,0,1,0,0,0,0,1,3,1,0,1,1,47365.365,7,5,527
1.65819e+17,1.5197e+19,1,1,1,0,0,0,0,1,3,1,0,1,1,221882.367,48,14,404
1.66431e+17,8.10862e+18,1,0,1,0,0,0,0,1,3,1,1,1,1,34583.925,2,0,26
1.67032e+17,2.43138e+18,1,1,0,1,1,1,1,1,1,0,1,1,1,53665.263,10,6,1667
1.67284e+17,9.44695e+18,0,1,0,1,1,1,0,1,1,0,1,1,1,93040.4445,85,21,8238
1.68441e+17,2.4161e+18,1,0,0,1,1,1,0,1,1,0,1,1,1,18817.295,5,3,907
1.69524e+17,1.9192e+18,0,0,0,1,1,1,1,1,1,0,1,1,1,3485.78,1,0,16
1.69646e+17,7.92886e+18,0,0,0,1,1,1,1,1,1,0,0,1,1,7981.555,1,0,4
1.69988e+17,4.41886e+18,1,1,0,1,1,1,0,1,1,0,1,1,1,17750.35,9,7,80
1.71634e+17,1.73954e+19,1,1,0,1,1,1,1,1,1,0,1,1,1,96308.158,27,17,1051
1.7327e+17,7.38179e+18,0,0,0,1,1,1,0,1,1,0,0,1,1,40343.945,3,1,18
1.74075e+17,9.11485e+18,1,1,0,1,1,1,1,1,1,0,1,1,1,32749.117,2,1,544
1.7706e+17,1.77225e+18,0,1,0,1,1,1,1,1,1,0,0,1,1,357583.72,24,2,174
1.84705e+17,4.94293e+18,0,1,0,1,1,1,1,1,1,0,0,1,1,34105.198,25,8,465
1.85776e+17,2.53247e+18,1,1,0,1,0,1,1,2,3,1,1,1,1,124503.706,148,34,5698
1.88146e+17,6.97646e+18,0,0,0,1,0,1,0,2,3,1,1,1,1,10930.638,2,0,14
1.88637e+17,1.43907e+19,0,1,0,1,1,1,1,1,2,0,0,1,1,170604.151,11,1,120
1.90009e+17,2.44845e+18,0,1,0,1,1,1,0,1,2,0,1,1,1,112428.504,35,8,1426
1.9081e+17,1.46448e+19,1,1,0,1,1,1,0,1,2,0,1,1,1,111766.475,16,4,120
1.91591e+17,1.30425e+19,0,1,0,1,1,1,0,1,2,0,0,1,1,11462.666,1,0,436
1.94275e+17,1.15129e+19,0,1,0,1,1,1,1,1,2,0,0,1,1,4749.958,1,0,5
2.0379e+17,1.47352e+19,1,1,0,1,1,1,1,1,2,0,0,1,1,93686.0785,48,13,1146
2.09385e+17,9.11604e+18,1,0,0,1,1,1,1,1,2,0,0,1,1,66129.81,9,5,2094
2.10954e+17,1.63859e+19,0,1,0,1,1,1,1,1,2,0,0,1,1,24521.379,7,2,49
2.12836e+17,2.85559e+18,1,0,1,0,1,1,1,2,1,1,1,1,1,115935.031,3,0,555
2.13498e+17,1.23894e+19,1,1,1,0,1,1,1,2,1,1,0,1,1,122038.771,17,7,739
2.1421e+17,1.62993e+19,1,1,1,0,1,1,1,2,1,1,1,1,1,73094.94,9,2,128
2.17161e+17,9.01744e+18,0,1,1,0,1,1,1,2,1,1,0,1,1,34148.965,11,8,355
2.17661e+17,1.21863e+18,0,1,1,0,1,1,1,2,1,1,0,1,1,28516.12,1,0,9
2.18499e+17,1.05721e+19,1,0,1,0,1,1,0,2,1,1,1,1,1,7669.535,1,0,751
2.19203e+17,1.41569e+19,0,0,1,0,1,1,1,2,1,1,0,1,1,61284.1055,6,2,146
2.2036e+17,5.47013e+18,0,0,1,0,1,1,0,2,1,1,0,1,1,228533.474,13,2,157
2.20564e+17,1.68188e+19,0,0,1,0,1,1,0,2,1,1,0,1,1,61983.709,11,9,39
2.21297e+17,2.08844e+18,0,1,1,0,0,0,0,1,3,1,0,1,1,67994.2355,5,1,921
2.23655e+17,5.15499e+18,0,0,1,0,0,0,0,1,3,1,0,1,1,37989.6,34,11,499
2.25322e+17,4.85005e+18,0,1,1,0,0,0,0,1,3,1,0,1,1,29218.2,30,15,715
2.26165e+17,1.59668e+19,1,1,1,0,0,0,1,1,3,1,1,1,1,67472.149,10,5,185
2.27401e+17,5.47938e+18,0,1,1,0,0,0,0,1,3,1,0,1,1,118850.928,48,16,980
2.27824e+17,1.65609e+19,0,1,1,0,0,0,0,1,3,1,0,1,1,51043.902,11,8,33
2.2791e+17,1.11496e+19,0,0,1,0,0,0,0,1,3,1,1,1,1,3106.941,1,0,492
2.32583e+17,1.16909e+19,0,1,1,0,0,0,0,1,3,1,0,1,1,331845.839,18,3,1482
2.37868e+17,4.07563e+18,1,0,1,0,1,0,1,2,2,1,1,1,1,60033.095,15,9,676
2.38879e+17,3.53663e+18,0,0,0,0,0,0,1,2,2,1,1,1,1,33059.316,3,1,30
2.40359e+17,1.28317e+18,0,1,0,0,0,0,0,2,2,1,1,1,1,3843.745,5,4,836
2.41028e+17,3.49349e+18,0,0,0,0,0,0,0,2,2,1,0,1,1,37636.983,11,8,133
2.41901e+17,4.27109e+18,0,1,0,0,0,0,1,2,2,1,0,1,1,256838.11,72,21,2260
2.43087e+17,3.61346e+18,1,0,0,0,0,0,0,2,2,1,1,1,1,98029.812,13,3,625
2.44009e+17,1.05014e+18,0,0,1,0,0,1,1,2,2,0,0,1,2,37091.804,7,2,425
2.45398e+17,1.70896e+19,0,1,1,0,0,1,0,2,2,0,0,1,2,27430.175,8,6,440
2.4588e+17,4.7122e+18,1,1,1,0,0,1,1,2,2,0,1,1,2,124771.404,20,6,853
2.48887e+17,2.34247e+18,1,1,1,0,0,1,1,2,2,0,1,1,2,31425.492,9,6,61
2.49747e+17,1.82743e+19,0,1,1,0,0,1,0,2,2,0,0,1,2,12767.5845,0,0,0
2.49975e+17,7.13288e+17,1,0,1,1,0,1,1,2,2,1,1,1,1,21905.746,2,0,62
2.52371e+17,1.69223e+19,0,1,1,1,0,1,0,2,2,1,1,1,1,27595.219,6,4,81
2.52534e+17,2.25568e+18,1,1,1,1,0,1,1,2,2,1,1,1,1,83237.066,117,19,637
2.53096e+17,3.38029e+18,0,1,1,1,0,1,0,2,2,1,0,1,1,160173.065,33,7,196
2.53769e+17,1.57153e+19,1,0,1,1,0,1,1,2,2,1,1,1,1,33616.951,8,6,192
2.53933e+17,1.81828e+19,0,0,1,1,0,1,1,2,2,1,0,1,1,68258.255,3,0,36
2.55723e+17,7.90937e+18,0,1,1,1,0,1,1,2,2,1,0,1,1,15417.698,1,0,12
2.58316e+17,1.65569e+19,0,0,1,1,0,1,0,2,2,1,1,1,1,120765.8845,9,1,89
2.5948e+17,1.77761e+19,0,0,1,1,0,1,1,2,2,1,0,1,1,153874.219,6,1,34
2.61343e+17,1.71727e+19,0,1,1,1,0,1,0,2,2,1,0,1,1,8987.526,4,2,343
2.63345e+17,8.35506e+18,1,0,1,1,0,1,0,2,2,1,0,1,1,19469.488,12,7,1058
2.66763e+17,1.02391e+19,1,1,0,1,1,0,1,1,1,1,1,1,1,38407.707,14,10,99
2.69074e+17,1.15291e+18,0,0,0,1,1,0,1,1,1,1,0,1,1,80117.8,7,2,309
2.69606e+17,2.0445e+18,0,1,0,1,1,0,1,1,1,1,0,1,1,33170.79,2,0,26
2.70004e+17,3.1361e+18,1,1,0,1,1,0,0,1,1,1,1,1,1,64473.7895,18,13,263
2.70154e+17,1.40092e+19,0,1,0,1,1,0,1,1,1,1,1,1,1,91030.855,9,1,246
2.75593e+17,8.08736e+18,1,0,0,1,1,0,0,1,1,1,1,1,1,24107.57,5,2,478
2.75681e+17,1.06094e+19,0,1,0,1,1,0,1,1,1,1,0,1,1,13855.805,1,0,18
2.76048e+17,9.86099e+18,1,1,0,1,1,0,1,1,1,1,1,1,1,27244.24,12,10,720
2.77571e+17,8.7999e+18,0,0,0,1,1,0,0,1,1,1,1,1,1,77743.249,4,0,48
2.79151e+17,2.15995e+18,1,1,0,1,1,0,1,1,1,1,1,1,1,222099.0465,129,53,7027
2.79341e+17,4.65308e+18,0,0,0,1,1,0,0,1,1,1,1,1,1,7613.826,2,0,2060
2.82363e+17,1.69962e+19,0,1,0,1,1,0,1,1,1,1,0,1,1,67095.867,9,3,45
2.86293e+17,3.37867e+18,0,0,1,0,0,1,1,2,2,1,0,1,1,10154.88,1,0,16
2.87642e+17,1.74739e+19,1,1,1,0,0,1,1,2,2,1,1,1,1,128649.11,18,4,101
2.88161e+17,9.68494e+18,0,0,1,0,0,1,0,2,2,1,0,1,1,130750.121,72,28,3345
2.89397e+17,8.9899e+18,1,1,1,0,0,1,1,2,2,1,0,1,1,94529.175,110,18,5998
2.90459e+17,4.34819e+18,0,0,1,0,0,1,1,2,2,1,0,1,1,33939.307,25,18,4382
2.91988e+17,2.26558e+18,0,0,1,0,0,1,0,2,2,1,0,1,1,83125.423,52,16,846
2.93616e+17,1.04983e+19,1,1,1,0,0,1,0,2,2,1,1,1,1,44906.719,160,37,9398
2.95284e+17,1.90258e+18,0,1,1,0,0,1,1,2,2,1,0,1,1,119132.7965,61,17,8781
2.96013e+17,9.97234e+18,0,1,1,0,0,1,0,2,2,1,0,1,1,27423.796,1,0,13
2.96433e+17,4.84284e+18,0,1,1,1,1,1,1,1,1,1,0,1,2,19327.0935,1,1,126
2.96668e+17,2.50196e+18,0,1,1,1,1,1,0,1,1,1,0,1,2,206699.2815,29,10,316
2.99868e+17,1.59831e+19,1,1,1,1,1,1,1,1,1,1,1,1,2,33613.661,17,7,50
2.99907e+17,1.67221e+17,1,1,1,1,1,1,1,1,1,1,1,1,2,24013.284,45,12,1251
3.00789e+17,4.84918e+18,0,0,1,1,1,1,1,1,1,1,0,1,2,19978.548,1,0,12
3.00876e+17,1.51764e+19,0,1,1,1,1,1,0,1,1,1,0,1,2,79500.135,8,2,37
3.01253e+17,3.28809e+18,1,0,1,1,1,1,1,1,1,1,0,1,2,29764.005,35,11,3253
3.02705e+17,1.09069e+19,1,1,1,1,1,1,0,1,1,1,1,1,2,7444.205,1,0,2
3.0345e+17,5.06839e+18,1,1,1,1,1,1,0,1,1,1,0,1,2,22050.29,2,0,14
3.0481e+17,9.61379e+17,0,1,0,0,0,1,1,2,2,1,1,1,1,281230.77,22,5,234
3.14433e+17,1.66785e+19,0,1,0,0,0,1,1,2,2,1,0,1,1,347159.625,189,32,1807
3.14631e+17,1.79497e+19,0,0,1,0,0,0,1,2,1,0,0,0,1,24530.946,1,0,80
3.15922e+17,1.48951e+19,0,0,1,0,0,0,1,2,1,0,0,0,1,34015.502,11,4,29
3.16742e+17,1.50701e+19,0,0,1,0,0,0,1,2,1,0,0,0,1,140676.017,18,7,473
3.18258e+17,1.6657e+19,0,1,1,0,0,0,0,2,1,0,1,0,1,11235.538,30,8,246
3.18949e+17,4.75554e+18,0,0,1,0,0,0,1,2,1,0,1,0,1,8816.486,5,2,57
3.1899e+17,2.13383e+18,0,1,1,0,0,0,1,2,1,0,0,0,1,7211.84,1,0,39
3.22518e+17,8.8043e+18,1,1,1,0,1,0,0,1,3,1,0,0,1,61417.715,26,5,198
3.22791e+17,7.94222e+18,0,1,0,1,0,1,0,1,1,0,0,1,1,99018.939,21,3,64
3.24218e+17,6.51507e+18,0,1,0,1,0,1,1,1,1,0,0,1,1,76907.688,5,1,23
3.2464e+17,1.49697e+19,1,1,0,1,0,1,1,1,1,0,0,1,1,196174.379,70,19,3864
3.29484e+17,7.61301e+18,0,1,1,0,1,0,0,2,3,1,1,1,1,85369.096,42,9,1601
3.33995e+17,7.46532e+18,1,1,1,0,1,0,0,2,3,1,1,1,1,26481.6375,11,6,52
3.34078e+17,8.40205e+18,1,1,1,0,1,0,0,2,3,1,1,1,1,70054.8055,22,5,89
3.35342e+17,1.33159e+19,0,1,0,0,1,0,1,2,1,1,0,1,1,24234.857,5,2,318
3.35852e+17,1.48961e+19,1,0,0,0,1,0,0,2,1,1,1,1,1,206308.273,65,17,879
3.38841e+17,1.23595e+19,1,0,0,0,1,0,0,2,1,1,1,1,1,372390.3795,65,19,3361
3.38857e+17,1.35045e+19,0,1,0,0,1,0,1,2,1,1,0,1,1,138280.684,21,6,115
3.44066e+17,1.76623e+19,1,1,0,0,1,0,1,2,1,1,1,1,1,46856.86,20,8,1630
3.44068e+17,1.06275e+19,0,1,0,0,1,0,1,2,1,1,1,1,1,40966.97,9,3,133
3.46855e+17,1.59188e+19,0,1,0,0,1,0,1,2,1,1,0,1,1,62165.7,4,0,80
3.47975e+17,1.10035e+19,0,0,0,0,1,0,1,2,1,1,1,1,1,324260.65,102,11,5858
3.48149e+17,4.29057e+18,1,1,0,0,1,0,1,2,1,1,1,1,1,252880.5075,40,12,2028
3.49093e+17,1.31828e+18,0,0,1,0,1,0,0,1,2,1,0,1,1,7922.508,0,0,0
3.49564e+17,1.13725e+19,1,1,1,0,1,0,0,1,2,1,1,1,1,49450.887,26,9,1896
3.50656e+17,7.25426e+18,0,1,1,0,1,0,0,1,2,1,0,1,1,11023.675,1,1,657
3.53712e+17,1.66398e+19,0,1,1,0,1,0,1,1,2,1,0,1,1,68731.284,2,0,26
3.54407e+17,1.5916e+19,0,0,1,0,1,0,0,1,2,1,1,1,1,5305.935,10,4,338
3.55844e+17,1.79915e+19,1,1,1,0,1,0,1,1,2,1,0,1,1,117173.671,53,15,4343
3.56163e+17,7.16825e+18,0,0,1,0,0,1,0,2,1,1,0,0,1,10234.8,1,0,21
3.57369e+17,1.81407e+19,0,0,1,0,0,1,0,2,1,1,0,0,1,18638.8005,1,0,9
3.58601e+17,5.60732e+18,0,0,1,0,0,1,1,2,3,0,0,1,1,144818.352,29,13,1497
3.58777e+17,9.52775e+18,1,1,1,0,0,1,0,2,3,0,1,1,1,57502.945,30,9,402
3.59963e+17,1.28568e+18,1,1,1,0,0,0,1,2,3,1,1,1,1,47531.783,11,4,435
3.60044e+17,9.90172e+18,0,0,1,0,0,0,0,2,3,1,0,1,1,48240.769,5,3,78
3.60437e+17,1.70474e+19,0,0,1,0,1,0,0,1,1,0,1,1,1,47009.843,3,0,57
3.60576e+17,1.0171e+19,0,0,1,0,1,0,0,1,1,0,1,1,1,13100.37,1,0,8
3.61559e+17,1.41978e+19,1,1,1,0,1,0,1,1,1,0,0,1,1,26138.179,7,3,48
3.67461e+17,1.60045e+18,0,1,1,0,1,0,1,1,1,0,1,1,1,26006.066,2,0,22
3.68534e+17,4.81794e+18,0,0,1,0,1,0,1,1,1,0,0,1,1,5033.03,1,0,10
3.68828e+17,1.1666e+19,1,1,1,0,1,0,1,1,1,0,1,1,1,81228.5,43,11,3066
3.70603e+17,1.73528e+19,1,0,1,0,1,0,0,1,1,0,1,1,1,70595.37,6,3,57
